note_id,factory_id,line_id,order_id,work_date,created_at,language,note_text,root_cause_label,urgency_label,blocking,mentioned_downtime_minutes,data_split,dataset_provenance
NOTE-000670,FAC-001,LINE-05,ORD-05-007,2025-03-11,2025-03-11T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000671,FAC-001,LINE-05,ORD-05-007,2025-03-12,2025-03-12T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000672,FAC-001,LINE-05,ORD-05-007,2025-03-13,2025-03-13T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000673,FAC-001,LINE-05,ORD-05-007,2025-03-15,2025-03-15T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000674,FAC-001,LINE-05,ORD-05-007,2025-03-16,2025-03-16T12:30:00+00:00,mixed,"iron machine 38 মিনিট বন্ধ ছিল, mechanic check করছে।",machine,medium,False,38,train,synthetic
NOTE-000675,FAC-001,LINE-05,ORD-05-007,2025-03-17,2025-03-17T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000676,FAC-001,LINE-05,ORD-05-008,2025-03-18,2025-03-18T12:30:00+00:00,bn,"নতুন স্টাইলের অপারেশন ব্যালেন্স ঠিক হয়নি, বোতলনেক তৈরি হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000677,FAC-001,LINE-05,ORD-05-008,2025-03-19,2025-03-19T12:30:00+00:00,bn,"আজ 9 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000678,FAC-001,LINE-05,ORD-05-008,2025-03-20,2025-03-20T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000679,FAC-001,LINE-05,ORD-05-008,2025-03-22,2025-03-22T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000680,FAC-001,LINE-05,ORD-05-008,2025-03-23,2025-03-23T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000681,FAC-001,LINE-05,ORD-05-008,2025-03-24,2025-03-24T12:30:00+00:00,mixed,"Inline QC-তে defect rate বেশি, correction চলছে।",quality,medium,False,0,train,synthetic
NOTE-000682,FAC-001,LINE-05,ORD-05-008,2025-03-25,2025-03-25T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000683,FAC-001,LINE-05,ORD-05-008,2025-03-26,2025-03-26T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000684,FAC-001,LINE-05,ORD-05-008,2025-03-27,2025-03-27T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000685,FAC-001,LINE-05,ORD-05-008,2025-03-29,2025-03-29T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,train,synthetic
NOTE-000686,FAC-001,LINE-05,ORD-05-009,2025-03-30,2025-03-30T12:30:00+00:00,bn,"নতুন স্টাইলের অপারেশন ব্যালেন্স ঠিক হয়নি, বোতলনেক তৈরি হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000687,FAC-001,LINE-05,ORD-05-009,2025-03-31,2025-03-31T12:30:00+00:00,bn,"overlock মেশিন 55 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,True,55,train,synthetic
NOTE-000688,FAC-001,LINE-05,ORD-05-009,2025-04-01,2025-04-01T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,train,synthetic
NOTE-000689,FAC-001,LINE-05,ORD-05-009,2025-04-02,2025-04-02T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000690,FAC-001,LINE-05,ORD-05-009,2025-04-03,2025-04-03T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000691,FAC-001,LINE-05,ORD-05-009,2025-04-05,2025-04-05T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000692,FAC-001,LINE-05,ORD-05-009,2025-04-06,2025-04-06T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000693,FAC-001,LINE-05,ORD-05-010,2025-04-07,2025-04-07T12:30:00+00:00,mixed,Available manpower-এর তুলনায় line target বেশি set করা হয়েছে।,planning,medium,False,0,train,synthetic
NOTE-000694,FAC-001,LINE-05,ORD-05-010,2025-04-08,2025-04-08T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000695,FAC-001,LINE-05,ORD-05-010,2025-04-09,2025-04-09T12:30:00+00:00,bn,"oil mark সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,train,synthetic
NOTE-000696,FAC-001,LINE-05,ORD-05-010,2025-04-10,2025-04-10T12:30:00+00:00,bn,"আজ 7 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000697,FAC-001,LINE-05,ORD-05-010,2025-04-12,2025-04-12T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000698,FAC-001,LINE-05,ORD-05-010,2025-04-13,2025-04-13T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000699,FAC-001,LINE-05,ORD-05-010,2025-04-14,2025-04-14T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000700,FAC-001,LINE-05,ORD-05-010,2025-04-15,2025-04-15T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000701,FAC-001,LINE-05,ORD-05-010,2025-04-16,2025-04-16T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000702,FAC-001,LINE-05,ORD-05-011,2025-04-17,2025-04-17T12:30:00+00:00,bn,"আজ 9 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,train,synthetic
NOTE-000703,FAC-001,LINE-05,ORD-05-011,2025-04-19,2025-04-19T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000704,FAC-001,LINE-05,ORD-05-011,2025-04-20,2025-04-20T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000705,FAC-001,LINE-05,ORD-05-011,2025-04-21,2025-04-21T12:30:00+00:00,en,Output stopped for 35 minutes because of a cutting machine machine problem.,machine,medium,False,35,train,synthetic
NOTE-000706,FAC-001,LINE-05,ORD-05-011,2025-04-22,2025-04-22T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000707,FAC-001,LINE-05,ORD-05-011,2025-04-23,2025-04-23T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000708,FAC-001,LINE-05,ORD-05-011,2025-04-24,2025-04-24T12:30:00+00:00,bn,"লাইনে bartack মেশিনে সমস্যা হয়েছে, 49 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,True,49,train,synthetic
NOTE-000709,FAC-001,LINE-05,ORD-05-011,2025-04-26,2025-04-26T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000710,FAC-001,LINE-05,ORD-05-012,2025-04-27,2025-04-27T12:30:00+00:00,mixed,"New style-এর operation balance ঠিক হয়নি, bottleneck হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000711,FAC-001,LINE-05,ORD-05-012,2025-04-28,2025-04-28T12:30:00+00:00,en,The iron machine was down for 55 minutes; maintenance is checking it.,machine,medium,True,55,train,synthetic
NOTE-000712,FAC-001,LINE-05,ORD-05-012,2025-04-29,2025-04-29T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000713,FAC-001,LINE-05,ORD-05-012,2025-04-30,2025-04-30T12:30:00+00:00,en,measurement variance defects increased and rework is reducing output.,quality,medium,False,0,train,synthetic
NOTE-000714,FAC-001,LINE-05,ORD-05-012,2025-05-01,2025-05-01T12:30:00+00:00,bn,"প্রয়োজনীয় ম্যাটেরিয়াল কম আছে, উৎপাদন আংশিকভাবে বন্ধ।",material,high,True,0,validation,synthetic
NOTE-000715,FAC-001,LINE-05,ORD-05-012,2025-05-03,2025-05-03T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-000716,FAC-001,LINE-05,ORD-05-012,2025-05-04,2025-05-04T12:30:00+00:00,en,puckering defects increased and rework is reducing output.,quality,medium,False,0,validation,synthetic
NOTE-000717,FAC-001,LINE-05,ORD-05-012,2025-05-05,2025-05-05T12:30:00+00:00,mixed,"oil mark defect বেড়েছে, rework-এর কারণে output কম।",quality,medium,False,0,validation,synthetic
NOTE-000718,FAC-001,LINE-05,ORD-05-013,2025-05-06,2025-05-06T12:30:00+00:00,mixed,Skilled operator কম থাকায় কিছু operation bottleneck হয়েছে।,manpower,medium,False,0,validation,synthetic
NOTE-000719,FAC-001,LINE-05,ORD-05-013,2025-05-07,2025-05-07T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-000720,FAC-001,LINE-05,ORD-05-013,2025-05-08,2025-05-08T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,validation,synthetic
NOTE-000721,FAC-001,LINE-05,ORD-05-013,2025-05-10,2025-05-10T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,validation,synthetic
NOTE-000722,FAC-001,LINE-05,ORD-05-013,2025-05-11,2025-05-11T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,validation,synthetic
NOTE-000723,FAC-001,LINE-05,ORD-05-013,2025-05-12,2025-05-12T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-000724,FAC-001,LINE-05,ORD-05-013,2025-05-13,2025-05-13T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,validation,synthetic
NOTE-000725,FAC-001,LINE-05,ORD-05-013,2025-05-14,2025-05-14T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,validation,synthetic
NOTE-000726,FAC-001,LINE-05,ORD-05-013,2025-05-15,2025-05-15T12:30:00+00:00,en,measurement variance defects increased and rework is reducing output.,quality,medium,False,0,validation,synthetic
NOTE-000727,FAC-001,LINE-05,ORD-05-013,2025-05-17,2025-05-17T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,validation,synthetic
NOTE-000728,FAC-001,LINE-05,ORD-05-013,2025-05-18,2025-05-18T12:30:00+00:00,mixed,"আজ 7 জন operator absent, তাই output target-এর নিচে।",manpower,medium,False,0,validation,synthetic
NOTE-000729,FAC-001,LINE-05,ORD-05-013,2025-05-19,2025-05-19T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-000730,FAC-001,LINE-05,ORD-05-013,2025-05-20,2025-05-20T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,validation,synthetic
NOTE-000731,FAC-001,LINE-05,ORD-05-014,2025-05-21,2025-05-21T12:30:00+00:00,mixed,"Style changeover late হয়েছে, morning output কম।",method,medium,False,0,validation,synthetic
NOTE-000732,FAC-001,LINE-05,ORD-05-014,2025-05-22,2025-05-22T12:30:00+00:00,en,Material availability is below requirement and production is partially blocked.,material,high,True,0,validation,synthetic
NOTE-000733,FAC-001,LINE-05,ORD-05-014,2025-05-24,2025-05-24T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-000734,FAC-001,LINE-05,ORD-05-014,2025-05-25,2025-05-25T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-000735,FAC-001,LINE-05,ORD-05-014,2025-05-26,2025-05-26T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,validation,synthetic
NOTE-000736,FAC-001,LINE-05,ORD-05-014,2025-05-27,2025-05-27T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,validation,synthetic
NOTE-000737,FAC-001,LINE-05,ORD-05-014,2025-05-28,2025-05-28T12:30:00+00:00,bn,"আজ 7 জন অপারেটর অনুপস্থিত, আউটপুট লক্ষ্যের নিচে।",manpower,medium,False,0,validation,synthetic
NOTE-000738,FAC-001,LINE-05,ORD-05-014,2025-05-29,2025-05-29T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,validation,synthetic
NOTE-000739,FAC-001,LINE-05,ORD-05-015,2025-05-31,2025-05-31T12:30:00+00:00,bn,"uneven stitch সমস্যা বেড়েছে, রিওয়ার্কের কারণে আউটপুট কমছে।",quality,medium,False,0,validation,synthetic
NOTE-000740,FAC-001,LINE-05,ORD-05-015,2025-06-01,2025-06-01T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000741,FAC-001,LINE-05,ORD-05-015,2025-06-02,2025-06-02T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,test,synthetic
NOTE-000742,FAC-001,LINE-05,ORD-05-015,2025-06-03,2025-06-03T12:30:00+00:00,mixed,"আজ 9 জন operator absent, তাই output target-এর নিচে।",manpower,medium,False,0,test,synthetic
NOTE-000743,FAC-001,LINE-05,ORD-05-015,2025-06-04,2025-06-04T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000744,FAC-001,LINE-05,ORD-05-015,2025-06-05,2025-06-05T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000745,FAC-001,LINE-05,ORD-05-015,2025-06-07,2025-06-07T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000746,FAC-001,LINE-05,ORD-05-015,2025-06-08,2025-06-08T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000747,FAC-001,LINE-05,ORD-05-015,2025-06-09,2025-06-09T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000748,FAC-001,LINE-05,ORD-05-015,2025-06-10,2025-06-10T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000749,FAC-001,LINE-05,ORD-05-015,2025-06-11,2025-06-11T12:30:00+00:00,mixed,"overlock machine 40 মিনিট বন্ধ ছিল, mechanic check করছে।",machine,medium,False,40,test,synthetic
NOTE-000750,FAC-001,LINE-05,ORD-05-015,2025-06-12,2025-06-12T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,test,synthetic
NOTE-000751,FAC-001,LINE-05,ORD-05-016,2025-06-14,2025-06-14T12:30:00+00:00,en,"Style changeover finished late, reducing first-half production.",method,medium,False,0,test,synthetic
NOTE-000752,FAC-001,LINE-05,ORD-05-016,2025-06-15,2025-06-15T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,test,synthetic
NOTE-000753,FAC-001,LINE-05,ORD-05-016,2025-06-16,2025-06-16T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000754,FAC-001,LINE-05,ORD-05-016,2025-06-17,2025-06-17T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000755,FAC-001,LINE-05,ORD-05-016,2025-06-18,2025-06-18T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000756,FAC-001,LINE-05,ORD-05-017,2025-06-19,2025-06-19T12:30:00+00:00,bn,"নতুন স্টাইলের অপারেশন ব্যালেন্স ঠিক হয়নি, বোতলনেক তৈরি হয়েছে।",method,medium,False,0,test,synthetic
NOTE-000757,FAC-001,LINE-05,ORD-05-017,2025-06-21,2025-06-21T12:30:00+00:00,mixed,Line output কমেছে because single needle machine had 37 minutes downtime.,machine,medium,False,37,test,synthetic
NOTE-000758,FAC-001,LINE-05,ORD-05-017,2025-06-22,2025-06-22T12:30:00+00:00,en,Inline inspection found a higher defect rate; correction is in progress.,quality,medium,False,0,test,synthetic
NOTE-000759,FAC-001,LINE-05,ORD-05-017,2025-06-23,2025-06-23T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,test,synthetic
NOTE-000760,FAC-001,LINE-05,ORD-05-017,2025-06-24,2025-06-24T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,test,synthetic
NOTE-000761,FAC-001,LINE-05,ORD-05-017,2025-06-25,2025-06-25T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,test,synthetic
NOTE-000762,FAC-001,LINE-05,ORD-05-017,2025-06-26,2025-06-26T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000763,FAC-001,LINE-05,ORD-05-017,2025-06-28,2025-06-28T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,test,synthetic
NOTE-000764,FAC-001,LINE-05,ORD-05-018,2025-06-29,2025-06-29T12:30:00+00:00,bn,"স্টাইল চেঞ্জওভার দেরিতে শেষ হয়েছে, প্রথম ভাগের উৎপাদন কম।",method,medium,False,0,test,synthetic
NOTE-000765,FAC-001,LINE-05,ORD-05-018,2025-06-30,2025-06-30T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,test,synthetic
NOTE-000766,FAC-001,LINE-06,ORD-06-001,2025-01-04,2025-01-04T12:30:00+00:00,mixed,"New style-এর operation balance ঠিক হয়নি, bottleneck হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000767,FAC-001,LINE-06,ORD-06-001,2025-01-05,2025-01-05T12:30:00+00:00,mixed,Skilled operator কম থাকায় কিছু operation bottleneck হয়েছে।,manpower,medium,False,0,train,synthetic
NOTE-000768,FAC-001,LINE-06,ORD-06-001,2025-01-06,2025-01-06T12:30:00+00:00,en,Several operations are constrained because skilled operators are unavailable.,manpower,medium,False,0,train,synthetic
NOTE-000769,FAC-001,LINE-06,ORD-06-001,2025-01-07,2025-01-07T12:30:00+00:00,en,A priority change delayed the planned production sequence.,planning,medium,False,0,train,synthetic
NOTE-000770,FAC-001,LINE-06,ORD-06-001,2025-01-08,2025-01-08T12:30:00+00:00,mixed,"Inline QC-তে defect rate বেশি, correction চলছে।",quality,medium,False,0,train,synthetic
NOTE-000771,FAC-001,LINE-06,ORD-06-001,2025-01-09,2025-01-09T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000772,FAC-001,LINE-06,ORD-06-001,2025-01-11,2025-01-11T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000773,FAC-001,LINE-06,ORD-06-001,2025-01-12,2025-01-12T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000774,FAC-001,LINE-06,ORD-06-002,2025-01-13,2025-01-13T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,train,synthetic
NOTE-000775,FAC-001,LINE-06,ORD-06-002,2025-01-14,2025-01-14T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000776,FAC-001,LINE-06,ORD-06-002,2025-01-15,2025-01-15T12:30:00+00:00,en,The iron machine was down for 83 minutes; maintenance is checking it.,machine,high,True,83,train,synthetic
NOTE-000777,FAC-001,LINE-06,ORD-06-002,2025-01-16,2025-01-16T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000778,FAC-001,LINE-06,ORD-06-002,2025-01-18,2025-01-18T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000779,FAC-001,LINE-06,ORD-06-002,2025-01-19,2025-01-19T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000780,FAC-001,LINE-06,ORD-06-002,2025-01-20,2025-01-20T12:30:00+00:00,en,Production is progressing according to plan.,none,low,False,0,train,synthetic
NOTE-000781,FAC-001,LINE-06,ORD-06-002,2025-01-21,2025-01-21T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000782,FAC-001,LINE-06,ORD-06-002,2025-01-22,2025-01-22T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000783,FAC-001,LINE-06,ORD-06-003,2025-01-23,2025-01-23T12:30:00+00:00,bn,"নতুন স্টাইলের অপারেশন ব্যালেন্স ঠিক হয়নি, বোতলনেক তৈরি হয়েছে।",method,medium,False,0,train,synthetic
NOTE-000784,FAC-001,LINE-06,ORD-06-003,2025-01-25,2025-01-25T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000785,FAC-001,LINE-06,ORD-06-003,2025-01-26,2025-01-26T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000786,FAC-001,LINE-06,ORD-06-003,2025-01-27,2025-01-27T12:30:00+00:00,en,Output stopped for 39 minutes because of a single needle machine problem.,machine,medium,False,39,train,synthetic
NOTE-000787,FAC-001,LINE-06,ORD-06-003,2025-01-28,2025-01-28T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000788,FAC-001,LINE-06,ORD-06-003,2025-01-29,2025-01-29T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000789,FAC-001,LINE-06,ORD-06-004,2025-01-30,2025-01-30T12:30:00+00:00,bn,"লাইনে flatlock মেশিনে সমস্যা হয়েছে, 55 মিনিট আউটপুট বন্ধ ছিল।",machine,medium,True,55,train,synthetic
NOTE-000790,FAC-001,LINE-06,ORD-06-004,2025-02-01,2025-02-01T12:30:00+00:00,mixed,"open seam defect বেড়েছে, rework-এর কারণে output কম।",quality,medium,False,0,train,synthetic
NOTE-000791,FAC-001,LINE-06,ORD-06-004,2025-02-02,2025-02-02T12:30:00+00:00,bn,"কোয়ালিটি চেকে বেশি ত্রুটি পাওয়া গেছে, ইনলাইন সংশোধন চলছে।",quality,medium,False,0,train,synthetic
NOTE-000792,FAC-001,LINE-06,ORD-06-004,2025-02-03,2025-02-03T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000793,FAC-001,LINE-06,ORD-06-004,2025-02-04,2025-02-04T12:30:00+00:00,bn,দক্ষ অপারেটর কম থাকায় কয়েকটি অপারেশন আটকে আছে।,manpower,medium,False,0,train,synthetic
NOTE-000794,FAC-001,LINE-06,ORD-06-004,2025-02-05,2025-02-05T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000795,FAC-001,LINE-06,ORD-06-005,2025-02-06,2025-02-06T12:30:00+00:00,bn,"স্টাইল চেঞ্জওভার দেরিতে শেষ হয়েছে, প্রথম ভাগের উৎপাদন কম।",method,medium,False,0,train,synthetic
NOTE-000796,FAC-001,LINE-06,ORD-06-005,2025-02-08,2025-02-08T12:30:00+00:00,mixed,"Required trims সময়মতো আসেনি, line output কমেছে।",material,high,True,0,train,synthetic
NOTE-000797,FAC-001,LINE-06,ORD-06-005,2025-02-09,2025-02-09T12:30:00+00:00,en,The line is operating normally with no major issue.,none,low,False,0,train,synthetic
NOTE-000798,FAC-001,LINE-06,ORD-06-005,2025-02-10,2025-02-10T12:30:00+00:00,bn,উৎপাদন পরিকল্পনা অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000799,FAC-001,LINE-06,ORD-06-005,2025-02-11,2025-02-11T12:30:00+00:00,mixed,Production plan অনুযায়ী চলছে।,none,low,False,0,train,synthetic
NOTE-000800,FAC-001,LINE-06,ORD-06-005,2025-02-12,2025-02-12T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000801,FAC-001,LINE-06,ORD-06-005,2025-02-13,2025-02-13T12:30:00+00:00,bn,"লাইন স্বাভাবিকভাবে চলছে, বড় কোনো সমস্যা নেই।",none,low,False,0,train,synthetic
NOTE-000802,FAC-001,LINE-06,ORD-06-005,2025-02-15,2025-02-15T12:30:00+00:00,bn,"button hole মেশিন 55 মিনিট বন্ধ ছিল, মেকানিক কাজ করছে।",machine,medium,True,55,train,synthetic
NOTE-000803,FAC-001,LINE-06,ORD-06-005,2025-02-16,2025-02-16T12:30:00+00:00,mixed,"Line স্বাভাবিক চলছে, major issue নেই।",none,low,False,0,train,synthetic
NOTE-000804,FAC-001,LINE-06,ORD-06-005,2025-02-17,2025-02-17T12:30:00+00:00,bn,"প্রয়োজনীয় ম্যাটেরিয়াল কম আছে, উৎপাদন আংশিকভাবে বন্ধ।",material,high,True,0,train,synthetic
